datestamp,index_code,index_name,convexity,return,modified_duration,yield
2006-04-19,SAGB Index,SA Govt Bond Index,42.3,0.248669181,4.86,9.4
2006-04-20,SAGB Index,SA Govt Bond Index,42.2,-0.094733562,4.85,9.41
2006-04-21,SAGB Index,SA Govt Bond Index,42.2,0.100229983,4.85,9.4
2006-04-24,SAGB Index,SA Govt Bond Index,42.2,0.154556931,4.85,9.39
2006-04-25,SAGB Index,SA Govt Bond Index,42.2,0.029868082,4.85,9.39
2006-04-26,SAGB Index,SA Govt Bond Index,42,-0.261267694,4.83,9.42
2006-04-28,SAGB Index,SA Govt Bond Index,42.1,0.256130926,4.84,9.4
2006-05-02,SAGB Index,SA Govt Bond Index,41.9,-0.059307065,4.82,9.41
2006-05-03,SAGB Index,SA Govt Bond Index,41.8,0.034028426,4.82,9.41
2006-05-04,SAGB Index,SA Govt Bond Index,42.8,-0.116569945,4.88,9.4
2006-05-05,SAGB Index,SA Govt Bond Index,42.6,-0.123766484,4.87,9.41
2006-05-08,SAGB Index,SA Govt Bond Index,42.4,-0.133484146,4.85,9.43
2006-05-09,SAGB Index,SA Govt Bond Index,42.4,0.055796833,4.85,9.43
2006-05-10,SAGB Index,SA Govt Bond Index,42.4,-0.019143455,4.85,9.43
2006-05-11,SAGB Index,SA Govt Bond Index,42.3,-0.086162041,4.84,9.44
2006-05-12,SAGB Index,SA Govt Bond Index,42.1,-0.300785713,4.82,9.47
2006-05-15,SAGB Index,SA Govt Bond Index,41.5,-0.584164873,4.79,9.54
2006-05-16,SAGB Index,SA Govt Bond Index,41.8,0.400558161,4.8,9.5
2006-05-17,SAGB Index,SA Govt Bond Index,41.7,-0.102147181,4.8,9.52
2006-05-18,SAGB Index,SA Govt Bond Index,41.6,-0.137453014,4.79,9.53
2006-05-19,SAGB Index,SA Govt Bond Index,41.5,-0.004196409,4.79,9.53
2006-05-22,SAGB Index,SA Govt Bond Index,41.4,0.019723951,4.78,9.54
2006-05-23,SAGB Index,SA Govt Bond Index,41.5,0.188389502,4.78,9.52
2006-05-24,SAGB Index,SA Govt Bond Index,41.4,-0.115585153,4.77,9.54
2006-05-25,SAGB Index,SA Govt Bond Index,41.4,0.092658977,4.78,9.53
2006-05-26,SAGB Index,SA Govt Bond Index,41.5,0.102207519,4.78,9.52
2006-05-29,SAGB Index,SA Govt Bond Index,41.5,0.122189024,4.78,9.52
2006-05-30,SAGB Index,SA Govt Bond Index,41.5,0.036779151,4.77,9.52
2006-05-31,SAGB Index,SA Govt Bond Index,41.2,-0.351362419,4.76,9.55
2006-06-01,SAGB Index,SA Govt Bond Index,41.1,-0.072113471,4.75,9.56
2006-06-02,SAGB Index,SA Govt Bond Index,41.2,0.224887882,4.76,9.54
2006-06-05,SAGB Index,SA Govt Bond Index,41.1,0.036839043,4.75,9.55
2006-06-06,SAGB Index,SA Govt Bond Index,40.9,-0.294603803,4.73,9.58
2006-06-07,SAGB Index,SA Govt Bond Index,40.5,-0.576678524,4.71,9.64
2006-06-08,SAGB Index,SA Govt Bond Index,40.1,-0.78096306,4.68,9.72
2006-06-09,SAGB Index,SA Govt Bond Index,40.1,0.200393982,4.68,9.7
2006-06-12,SAGB Index,SA Govt Bond Index,39.9,-0.134178033,4.67,9.72
2006-06-13,SAGB Index,SA Govt Bond Index,39.6,-0.319313584,4.65,9.76
2006-06-14,SAGB Index,SA Govt Bond Index,39.7,0.255927932,4.65,9.74
2006-06-15,SAGB Index,SA Govt Bond Index,40,-0.182946806,4.68,9.76
2006-06-19,SAGB Index,SA Govt Bond Index,39.7,-0.098034623,4.67,9.78
2006-06-20,SAGB Index,SA Govt Bond Index,39.6,-0.20138151,4.66,9.8
2006-06-21,SAGB Index,SA Govt Bond Index,39.4,-0.23898182,4.64,9.83
2006-06-22,SAGB Index,SA Govt Bond Index,39.1,-0.525391055,4.62,9.88
2006-06-23,SAGB Index,SA Govt Bond Index,38.5,-0.940014794,4.59,9.98
2006-06-26,SAGB Index,SA Govt Bond Index,37.9,-0.998947524,4.54,10.09
2006-06-27,SAGB Index,SA Govt Bond Index,38.4,0.756001659,4.57,10.02
2006-06-28,SAGB Index,SA Govt Bond Index,38.6,0.489174528,4.59,9.97
2006-06-29,SAGB Index,SA Govt Bond Index,38.4,-0.400020834,4.57,10.01
2006-06-30,SAGB Index,SA Govt Bond Index,38.4,0.147669949,4.57,10
2006-07-03,SAGB Index,SA Govt Bond Index,38.6,0.612426882,4.58,9.95
2006-07-04,SAGB Index,SA Govt Bond Index,38.5,-0.130991335,4.57,9.96
2006-07-05,SAGB Index,SA Govt Bond Index,38,-0.816847757,4.54,10.05
2006-07-06,SAGB Index,SA Govt Bond Index,37.9,-0.068085699,4.53,10.06
2006-07-07,SAGB Index,SA Govt Bond Index,38.4,0.820642244,4.56,9.98
2006-07-10,SAGB Index,SA Govt Bond Index,38.4,0.178907148,4.56,9.97
2006-07-11,SAGB Index,SA Govt Bond Index,38.5,0.207991898,4.56,9.95
2006-07-12,SAGB Index,SA Govt Bond Index,38.4,-0.034521447,4.56,9.96
2006-07-13,SAGB Index,SA Govt Bond Index,38.3,-0.166623504,4.55,9.98
2006-07-14,SAGB Index,SA Govt Bond Index,38.3,0.126689556,4.55,9.97
2006-07-17,SAGB Index,SA Govt Bond Index,37.8,-0.524686148,4.52,10.03
2006-07-18,SAGB Index,SA Govt Bond Index,37.8,0.046450651,4.52,10.03
2006-07-19,SAGB Index,SA Govt Bond Index,37.6,-0.083745917,4.51,10.04
2006-07-20,SAGB Index,SA Govt Bond Index,38.3,1.223367732,4.55,9.92
2006-07-21,SAGB Index,SA Govt Bond Index,38.2,-0.128280488,4.54,9.93
2006-07-24,SAGB Index,SA Govt Bond Index,38,-0.077324898,4.53,9.95
2006-07-25,SAGB Index,SA Govt Bond Index,38.1,0.159928459,4.53,9.93
2006-07-26,SAGB Index,SA Govt Bond Index,38.1,0.096147245,4.53,9.93
2006-07-27,SAGB Index,SA Govt Bond Index,38,-0.261578034,4.52,9.96
2006-07-28,SAGB Index,SA Govt Bond Index,37.8,-0.422632089,4.51,10
2006-07-31,SAGB Index,SA Govt Bond Index,37.6,-0.055266033,4.5,10.02
2006-08-01,SAGB Index,SA Govt Bond Index,37.3,-0.455764867,4.47,10.07
2006-08-02,SAGB Index,SA Govt Bond Index,37.3,0.106759707,4.47,10.06
2006-08-03,SAGB Index,SA Govt Bond Index,38.3,0.229331944,4.55,10
2006-08-04,SAGB Index,SA Govt Bond Index,38.8,0.814882386,4.58,9.92
2006-08-07,SAGB Index,SA Govt Bond Index,38.7,0.114551469,4.57,9.92
2006-08-08,SAGB Index,SA Govt Bond Index,38.5,-0.286265276,4.56,9.95
2006-08-10,SAGB Index,SA Govt Bond Index,38.4,-0.03910917,4.55,9.96
2006-08-11,SAGB Index,SA Govt Bond Index,38.3,-0.11135427,4.54,9.97
2006-08-14,SAGB Index,SA Govt Bond Index,38,-0.297849624,4.52,10.01
2006-08-15,SAGB Index,SA Govt Bond Index,38.2,0.401053345,4.53,9.97
2006-08-16,SAGB Index,SA Govt Bond Index,38.2,0.150922954,4.53,9.96
2006-08-17,SAGB Index,SA Govt Bond Index,38.3,0.261463155,4.54,9.94
2006-08-18,SAGB Index,SA Govt Bond Index,38,-0.378539716,4.52,9.98
2006-08-21,SAGB Index,SA Govt Bond Index,37.8,-0.24715768,4.5,10.01
2006-08-22,SAGB Index,SA Govt Bond Index,37.7,-0.069806521,4.49,10.02
2006-08-23,SAGB Index,SA Govt Bond Index,37.7,0.068992877,4.49,10.02
2006-08-24,SAGB Index,SA Govt Bond Index,37.6,-0.163745112,4.48,10.04
2006-08-25,SAGB Index,SA Govt Bond Index,37.5,-0.060426089,4.48,10.04
2006-08-28,SAGB Index,SA Govt Bond Index,38.4,0.220256709,4.57,10.03
2006-08-29,SAGB Index,SA Govt Bond Index,38.5,0.336984708,4.58,10
2006-08-30,SAGB Index,SA Govt Bond Index,38.6,0.131420721,4.59,9.99
2006-08-31,SAGB Index,SA Govt Bond Index,38.2,-0.675971294,4.56,10.06
2006-09-01,SAGB Index,SA Govt Bond Index,38.1,-0.06995725,4.56,10.07
2006-09-04,SAGB Index,SA Govt Bond Index,38.2,0.21434004,4.55,10.06
2006-09-05,SAGB Index,SA Govt Bond Index,38.2,0.09314199,4.55,10.05
2006-09-06,SAGB Index,SA Govt Bond Index,38,-0.213251775,4.54,10.07
2006-09-07,SAGB Index,SA Govt Bond Index,37.8,-0.266810576,4.53,10.1
2006-09-08,SAGB Index,SA Govt Bond Index,37.8,0.031600773,4.52,10.1
2006-09-11,SAGB Index,SA Govt Bond Index,37.7,-0.0025965,4.51,10.11
2006-09-12,SAGB Index,SA Govt Bond Index,38.1,0.167911581,4.57,10.1
2006-09-13,SAGB Index,SA Govt Bond Index,38.2,0.161581603,4.57,10.08
2006-09-14,SAGB Index,SA Govt Bond Index,38.3,0.144930033,4.57,10.07
2006-09-15,SAGB Index,SA Govt Bond Index,38.3,0.161087466,4.58,10.06
2006-09-18,SAGB Index,SA Govt Bond Index,38.5,0.580530327,4.59,10.01
2006-09-19,SAGB Index,SA Govt Bond Index,38.5,-0.065841229,4.58,10.02
2006-09-20,SAGB Index,SA Govt Bond Index,38.6,0.261827139,4.59,9.99
2006-09-21,SAGB Index,SA Govt Bond Index,38.5,-0.165988202,4.58,10.01
2006-09-22,SAGB Index,SA Govt Bond Index,38.4,-0.087192527,4.57,10.02
2006-09-26,SAGB Index,SA Govt Bond Index,38.6,0.535589784,4.58,9.98
2006-09-27,SAGB Index,SA Govt Bond Index,39,0.677409349,4.61,9.92
2006-09-28,SAGB Index,SA Govt Bond Index,38.7,-0.530419918,4.59,9.97
2006-09-29,SAGB Index,SA Govt Bond Index,38.5,-0.292330561,4.58,10
2006-10-02,SAGB Index,SA Govt Bond Index,38.4,-0.004261448,4.57,10.01
2006-10-03,SAGB Index,SA Govt Bond Index,38.4,0.040059321,4.57,10.01
2006-10-04,SAGB Index,SA Govt Bond Index,38.4,-0.071992708,4.56,10.02
2006-10-05,SAGB Index,SA Govt Bond Index,38.4,0.008525985,4.56,10.02
2006-10-06,SAGB Index,SA Govt Bond Index,38.3,-0.038363662,4.56,10.03
2006-10-09,SAGB Index,SA Govt Bond Index,38.2,0.023027031,4.55,10.04
2006-10-10,SAGB Index,SA Govt Bond Index,38.2,0.078018085,4.55,10.03
2006-10-11,SAGB Index,SA Govt Bond Index,38.2,-0.049841532,4.54,10.04
2006-10-12,SAGB Index,SA Govt Bond Index,38.6,0.7411764,4.56,9.97
2006-10-13,SAGB Index,SA Govt Bond Index,38.8,0.44380324,4.58,9.92
2006-10-16,SAGB Index,SA Govt Bond Index,38.8,0.09224354,4.57,9.92
2006-10-17,SAGB Index,SA Govt Bond Index,38.7,-0.153176731,4.57,9.94
2006-10-18,SAGB Index,SA Govt Bond Index,38.8,0.183335436,4.57,9.93
2006-10-19,SAGB Index,SA Govt Bond Index,38.7,0.012620685,4.57,9.93
2006-10-20,SAGB Index,SA Govt Bond Index,38.6,-0.148064026,4.56,9.94
2006-10-23,SAGB Index,SA Govt Bond Index,38.3,-0.24643719,4.54,9.98
2006-10-24,SAGB Index,SA Govt Bond Index,38.4,0.129646366,4.54,9.97
2006-10-25,SAGB Index,SA Govt Bond Index,38.7,0.41036671,4.56,9.93
2006-10-26,SAGB Index,SA Govt Bond Index,39.4,1.032854803,4.6,9.83
2006-10-27,SAGB Index,SA Govt Bond Index,39.5,0.258588069,4.6,9.8
2006-10-30,SAGB Index,SA Govt Bond Index,39.3,-0.044369067,4.59,9.82
2006-10-31,SAGB Index,SA Govt Bond Index,39.5,0.396594917,4.6,9.78
2006-11-01,SAGB Index,SA Govt Bond Index,39.4,0.145449734,4.6,9.77
2006-11-02,SAGB Index,SA Govt Bond Index,40,-0.335864001,4.65,9.81
2006-11-03,SAGB Index,SA Govt Bond Index,40.1,0.10598395,4.65,9.8
2006-11-06,SAGB Index,SA Govt Bond Index,40.1,0.273777727,4.65,9.78
2006-11-07,SAGB Index,SA Govt Bond Index,40.2,0.289527513,4.66,9.75
2006-11-08,SAGB Index,SA Govt Bond Index,40.2,-0.027964436,4.66,9.76
2006-11-09,SAGB Index,SA Govt Bond Index,40.5,0.44303122,4.68,9.72
2006-11-10,SAGB Index,SA Govt Bond Index,40.6,0.088870688,4.68,9.71
2006-11-13,SAGB Index,SA Govt Bond Index,40.3,-0.25287244,4.65,9.74
2006-11-14,SAGB Index,SA Govt Bond Index,40.3,0.199364987,4.66,9.73
2006-11-15,SAGB Index,SA Govt Bond Index,40.2,-0.29640547,4.65,9.76
2006-11-16,SAGB Index,SA Govt Bond Index,40.4,0.379820634,4.66,9.72
2006-11-17,SAGB Index,SA Govt Bond Index,40.2,-0.277344859,4.64,9.75
2006-11-20,SAGB Index,SA Govt Bond Index,40.1,0.05660772,4.64,9.75
2006-11-21,SAGB Index,SA Govt Bond Index,40.2,0.225892803,4.64,9.73
2006-11-22,SAGB Index,SA Govt Bond Index,40.3,0.186524424,4.65,9.72
2006-11-23,SAGB Index,SA Govt Bond Index,40.3,0.053485105,4.65,9.72
2006-11-24,SAGB Index,SA Govt Bond Index,40.3,-0.042846825,4.64,9.72
2006-11-27,SAGB Index,SA Govt Bond Index,40.3,0.241678034,4.64,9.71
2006-11-28,SAGB Index,SA Govt Bond Index,40.1,-0.36001401,4.63,9.75
2006-11-29,SAGB Index,SA Govt Bond Index,40.2,0.116895966,4.63,9.74
2006-11-30,SAGB Index,SA Govt Bond Index,40,-0.354769174,4.62,9.77
2006-12-01,SAGB Index,SA Govt Bond Index,40,0.13315361,4.62,9.76
2006-12-04,SAGB Index,SA Govt Bond Index,39.9,-0.026595312,4.61,9.77
2006-12-05,SAGB Index,SA Govt Bond Index,40.1,0.30163012,4.62,9.75
2006-12-06,SAGB Index,SA Govt Bond Index,40.2,0.086503779,4.63,9.74
2006-12-07,SAGB Index,SA Govt Bond Index,40.2,0.113743846,4.63,9.73
2006-12-08,SAGB Index,SA Govt Bond Index,39.9,-0.318446686,4.61,9.77
2006-12-11,SAGB Index,SA Govt Bond Index,39.8,-0.019609045,4.6,9.78
2006-12-12,SAGB Index,SA Govt Bond Index,39.9,0.273354654,4.61,9.75
2006-12-13,SAGB Index,SA Govt Bond Index,39.8,-0.055418367,4.6,9.76
2006-12-14,SAGB Index,SA Govt Bond Index,39.8,0.083173643,4.6,9.75
2006-12-15,SAGB Index,SA Govt Bond Index,39.9,0.112435536,4.6,9.74
2006-12-18,SAGB Index,SA Govt Bond Index,40.1,0.009359105,4.63,9.75
2006-12-19,SAGB Index,SA Govt Bond Index,40,-0.093989167,4.62,9.76
2006-12-20,SAGB Index,SA Govt Bond Index,41.6,0.296486961,4.99,9.74
2006-12-21,SAGB Index,SA Govt Bond Index,40.3,0.261907652,4.64,9.71
2006-12-22,SAGB Index,SA Govt Bond Index,40.3,0.147419155,4.64,9.7
2006-12-27,SAGB Index,SA Govt Bond Index,40.2,0.057020612,4.63,9.71
2006-12-28,SAGB Index,SA Govt Bond Index,40.2,0.001616684,4.62,9.71
2006-12-29,SAGB Index,SA Govt Bond Index,40.2,0.089320354,4.62,9.7
2007-01-02,SAGB Index,SA Govt Bond Index,40.3,0.50515859,4.63,9.66
2007-01-03,SAGB Index,SA Govt Bond Index,40.8,0.752924895,4.66,9.59
2007-01-04,SAGB Index,SA Govt Bond Index,41.5,-0.456194906,4.74,10.11
2007-01-05,SAGB Index,SA Govt Bond Index,41.4,-0.080921059,4.73,9.64
2007-01-08,SAGB Index,SA Govt Bond Index,41.4,0.078581052,4.725592946,9.643815984
2007-01-09,SAGB Index,SA Govt Bond Index,41.3,-0.054883421,4.72,9.65
2007-01-10,SAGB Index,SA Govt Bond Index,41.2,-0.227269996,4.72,9.68
2007-01-11,SAGB Index,SA Govt Bond Index,41.9,-0.06749265,4.788620601,9.686224357
2007-01-12,SAGB Index,SA Govt Bond Index,41.6,-0.315580424,4.769797921,9.715316486
2007-01-15,SAGB Index,SA Govt Bond Index,41.5,0.002419718,4.76,9.72
2007-01-16,SAGB Index,SA Govt Bond Index,41.2,-0.312135788,4.74,9.76
2007-01-17,SAGB Index,SA Govt Bond Index,41.1,-0.005259006,4.74,9.76
2007-01-18,SAGB Index,SA Govt Bond Index,42.3,0.526332809,4.84,9.71
2007-01-19,SAGB Index,SA Govt Bond Index,42.2,-0.065195607,4.83,9.71
2007-01-22,SAGB Index,SA Govt Bond Index,42.1,0.135308733,4.83,9.71
2007-01-23,SAGB Index,SA Govt Bond Index,42.1,-0.002815123,4.82,9.71
2007-01-24,SAGB Index,SA Govt Bond Index,42.2,0.210335804,4.83,9.69
2007-01-25,SAGB Index,SA Govt Bond Index,42.8,0.009631862,4.9,9.69
2007-01-26,SAGB Index,SA Govt Bond Index,42.7,-0.159311714,4.9,9.71
2007-01-29,SAGB Index,SA Govt Bond Index,42.6,-0.137861742,4.89,9.73
2007-01-30,SAGB Index,SA Govt Bond Index,42.7,0.147711672,4.89,9.72
2007-01-31,SAGB Index,SA Govt Bond Index,42.8,0.255602342,4.9,9.69
2007-02-01,SAGB Index,SA Govt Bond Index,48.9,0.526737748,5.23,9.57
2007-02-02,SAGB Index,SA Govt Bond Index,49,0.082544441,5.23,9.56
2007-02-05,SAGB Index,SA Govt Bond Index,48.8,-0.04860926,5.22,9.58
2007-02-06,SAGB Index,SA Govt Bond Index,48.9,0.194930215,5.22,9.56
2007-02-07,SAGB Index,SA Govt Bond Index,48.9,0.046151152,5.22,9.56
2007-02-08,SAGB Index,SA Govt Bond Index,49,0.141570962,5.22,9.55
2007-02-09,SAGB Index,SA Govt Bond Index,48.9,-0.04129934,5.21,9.55
2007-02-12,SAGB Index,SA Govt Bond Index,48.4,-0.436205882,5.18,9.6
2007-02-13,SAGB Index,SA Govt Bond Index,48.4,0.157211372,5.19,9.59
2007-02-14,SAGB Index,SA Govt Bond Index,48.4,0.0912307,5.18,9.58
2007-02-15,SAGB Index,SA Govt Bond Index,48.5,0.329564046,5.19,9.55
2007-02-16,SAGB Index,SA Govt Bond Index,48.5,-0.007537619,5.19,9.56
2007-02-19,SAGB Index,SA Govt Bond Index,48.6,0.37016465,5.19,9.53
2007-02-20,SAGB Index,SA Govt Bond Index,48.8,0.265630498,5.2,9.51
2007-02-21,SAGB Index,SA Govt Bond Index,48.8,0.0358755,5.2,9.51
2007-02-22,SAGB Index,SA Govt Bond Index,49.1,0.414587837,5.21,9.47
2007-02-23,SAGB Index,SA Govt Bond Index,49.8,-0.111460849,5.29,9.48
2007-02-26,SAGB Index,SA Govt Bond Index,49.3,-0.342613774,5.27,9.52
2007-02-27,SAGB Index,SA Govt Bond Index,49.1,-0.195551221,5.25,9.54
2007-02-28,SAGB Index,SA Govt Bond Index,49.1,-0.108237937,5.25,9.56
2007-03-01,SAGB Index,SA Govt Bond Index,48.8,-0.217896793,5.23,9.58
2007-03-02,SAGB Index,SA Govt Bond Index,48.7,-0.072526664,5.23,9.59
2007-03-05,SAGB Index,SA Govt Bond Index,48.3,-0.282781652,5.21,9.62
2007-03-06,SAGB Index,SA Govt Bond Index,48.5,0.295515568,5.21,9.6
2007-03-07,SAGB Index,SA Govt Bond Index,48.6,0.185590563,5.22,9.58
2007-03-08,SAGB Index,SA Govt Bond Index,48.7,0.229975139,5.22,9.56
2007-03-09,SAGB Index,SA Govt Bond Index,48.7,-0.005133936,5.22,9.57
2007-03-12,SAGB Index,SA Govt Bond Index,49.2,0.116901788,5.27,9.56
2007-03-13,SAGB Index,SA Govt Bond Index,49.3,0.092307694,5.28,9.56
2007-03-14,SAGB Index,SA Govt Bond Index,49.1,-0.249079755,5.26,9.58
2007-03-15,SAGB Index,SA Govt Bond Index,49.2,0.183325296,5.27,9.57
2007-03-16,SAGB Index,SA Govt Bond Index,49.3,0.104903651,5.27,9.56
2007-03-19,SAGB Index,SA Govt Bond Index,49.1,0.021273913,5.26,9.57
2007-03-20,SAGB Index,SA Govt Bond Index,49,0.013785715,5.26,9.57
2007-03-22,SAGB Index,SA Govt Bond Index,49,0.059467315,5.25,9.57
2007-03-23,SAGB Index,SA Govt Bond Index,48.8,-0.274725282,5.24,9.59
2007-03-26,SAGB Index,SA Govt Bond Index,48.6,-0.184707203,5.22,9.62
2007-03-27,SAGB Index,SA Govt Bond Index,48.3,-0.353491027,5.21,9.66
2007-03-28,SAGB Index,SA Govt Bond Index,48.3,0.025395615,5.21,9.66
2007-03-29,SAGB Index,SA Govt Bond Index,48.3,0.131706311,5.21,9.65
2007-03-30,SAGB Index,SA Govt Bond Index,48.2,-0.273366924,5.2,9.68
2007-04-02,SAGB Index,SA Govt Bond Index,48.3,0.261006358,5.2,9.65
2007-04-03,SAGB Index,SA Govt Bond Index,48.5,0.391877163,5.22,9.61
2007-04-04,SAGB Index,SA Govt Bond Index,48.5,-0.000394689,5.21,9.61
2007-04-05,SAGB Index,SA Govt Bond Index,48.5,0.08170096,5.21,9.61
2007-04-10,SAGB Index,SA Govt Bond Index,48.3,0.000394365,5.19,9.62
2007-04-11,SAGB Index,SA Govt Bond Index,48.4,0.255549722,5.2,9.6
2007-04-12,SAGB Index,SA Govt Bond Index,48.4,-0.003540255,5.2,9.6
2007-04-13,SAGB Index,SA Govt Bond Index,48.2,-0.169151486,5.19,9.62
2007-04-16,SAGB Index,SA Govt Bond Index,48.2,0.255733321,5.19,9.6
2007-04-17,SAGB Index,SA Govt Bond Index,48.2,-0.012577182,5.18,9.61
2007-04-18,SAGB Index,SA Govt Bond Index,48.2,-0.002358518,5.18,9.61
2007-04-19,SAGB Index,SA Govt Bond Index,48.2,0.045206002,5.18,9.61
2007-04-20,SAGB Index,SA Govt Bond Index,48.3,0.204317388,5.18,9.59
2007-04-23,SAGB Index,SA Govt Bond Index,48.1,-0.07293374,5.17,9.6
2007-04-24,SAGB Index,SA Govt Bond Index,47.9,-0.079657824,5.16,9.61
2007-04-25,SAGB Index,SA Govt Bond Index,48.2,0.390752312,5.18,9.58
2007-04-26,SAGB Index,SA Govt Bond Index,48.2,0.004694248,5.17,9.58
2007-04-30,SAGB Index,SA Govt Bond Index,48,-0.006649873,5.16,9.59
2007-05-02,SAGB Index,SA Govt Bond Index,48,-0.000782389,5.15,9.6
2007-05-03,SAGB Index,SA Govt Bond Index,51,0.354034221,5.34,9.48
2007-05-04,SAGB Index,SA Govt Bond Index,51.1,0.222586049,5.34,9.46
2007-05-07,SAGB Index,SA Govt Bond Index,51,0.101905479,5.33,9.46
2007-05-08,SAGB Index,SA Govt Bond Index,50.8,-0.130166346,5.32,9.47
2007-05-09,SAGB Index,SA Govt Bond Index,51,0.288295443,5.33,9.45
2007-05-10,SAGB Index,SA Govt Bond Index,50.8,-0.278156018,5.32,9.48
2007-05-11,SAGB Index,SA Govt Bond Index,50.9,0.175061857,5.32,9.46
2007-05-14,SAGB Index,SA Govt Bond Index,50.9,0.153785215,5.32,9.46
2007-05-15,SAGB Index,SA Govt Bond Index,50.7,-0.124855561,5.31,9.47
2007-05-16,SAGB Index,SA Govt Bond Index,50.7,-0.034552909,5.31,9.48
2007-05-17,SAGB Index,SA Govt Bond Index,50.5,-0.11728747,5.3,9.49
2007-05-18,SAGB Index,SA Govt Bond Index,50.5,-0.02566246,5.29,9.5
2007-05-21,SAGB Index,SA Govt Bond Index,50.2,-0.166459884,5.28,9.52
2007-05-22,SAGB Index,SA Govt Bond Index,50.4,0.201019901,5.28,9.5
2007-05-23,SAGB Index,SA Govt Bond Index,50.1,-0.235996698,5.27,9.53
2007-05-24,SAGB Index,SA Govt Bond Index,49.8,-0.321901799,5.25,9.56
2007-05-25,SAGB Index,SA Govt Bond Index,49.7,-0.124719483,5.25,9.58
2007-05-28,SAGB Index,SA Govt Bond Index,49.5,0.019572919,5.24,9.58
2007-05-29,SAGB Index,SA Govt Bond Index,49.5,0.043834758,5.24,9.58
2007-05-30,SAGB Index,SA Govt Bond Index,49.1,-0.512485486,5.21,9.63
2007-05-31,SAGB Index,SA Govt Bond Index,48.6,-0.590231502,5.18,9.7
2007-06-01,SAGB Index,SA Govt Bond Index,48.3,-0.38290231,5.17,9.74
2007-06-04,SAGB Index,SA Govt Bond Index,48.2,-0.04169347,5.16,9.75
2007-06-05,SAGB Index,SA Govt Bond Index,48.2,0.13228301,5.16,9.74
2007-06-06,SAGB Index,SA Govt Bond Index,48.3,0.031737718,5.16,9.74
2007-06-07,SAGB Index,SA Govt Bond Index,48.1,-0.198297808,5.15,9.76
2007-06-08,SAGB Index,SA Govt Bond Index,48,-0.182796468,5.145580015,9.77
2007-06-11,SAGB Index,SA Govt Bond Index,47.6,-0.406869816,5.12,9.82
2007-06-12,SAGB Index,SA Govt Bond Index,47.8,0.35017028,5.13,9.79
2007-06-13,SAGB Index,SA Govt Bond Index,47.8,0.019917145,5.13,9.79
2007-06-14,SAGB Index,SA Govt Bond Index,47.8,0.082838821,5.13,9.78
2007-06-15,SAGB Index,SA Govt Bond Index,47.7,-0.046956204,5.12,9.79
2007-06-18,SAGB Index,SA Govt Bond Index,48.2,0.14332351,5.17,9.78
2007-06-19,SAGB Index,SA Govt Bond Index,48.1,-0.058440008,5.16,9.79
2007-06-20,SAGB Index,SA Govt Bond Index,47.8,-0.298337662,5.15,9.83
2007-06-21,SAGB Index,SA Govt Bond Index,47.6,-0.379025145,5.13,9.87
2007-06-22,SAGB Index,SA Govt Bond Index,47.5,-0.005606885,5.13,9.87
2007-06-25,SAGB Index,SA Govt Bond Index,47.4,0.016821599,5.12,9.88
2007-06-26,SAGB Index,SA Govt Bond Index,47.1,-0.28511819,5.1,9.91
2007-06-27,SAGB Index,SA Govt Bond Index,46.7,-0.408017403,5.08,9.95
2007-06-28,SAGB Index,SA Govt Bond Index,46.4,-0.279443362,5.06,9.98
2007-06-29,SAGB Index,SA Govt Bond Index,46.4,0.101091794,5.06,9.98
2007-07-02,SAGB Index,SA Govt Bond Index,46.8,0.833771002,5.08,9.9
2007-07-03,SAGB Index,SA Govt Bond Index,46.7,-0.038058762,5.08,9.91
2007-07-04,SAGB Index,SA Govt Bond Index,46.7,0.085765013,5.07,9.9
2007-07-05,SAGB Index,SA Govt Bond Index,47.3,-0.066871417,5.103920737,9.917430149
2007-07-06,SAGB Index,SA Govt Bond Index,47.2,-0.078536337,5.1,9.91
2007-07-09,SAGB Index,SA Govt Bond Index,47.3,0.256646742,5.1,9.89
2007-07-10,SAGB Index,SA Govt Bond Index,47.3,0.110395579,5.1,9.88
2007-07-11,SAGB Index,SA Govt Bond Index,47.2,-0.23972576,5.1,9.91
2007-07-12,SAGB Index,SA Govt Bond Index,47.1,-0.05927445,5.09,9.92
2007-07-13,SAGB Index,SA Govt Bond Index,47,0.062515528,5.09,9.91
2007-07-16,SAGB Index,SA Govt Bond Index,46.9,0.084903924,5.08,9.91
2007-07-17,SAGB Index,SA Govt Bond Index,46.8,-0.121645734,5.07,9.93
2007-07-18,SAGB Index,SA Govt Bond Index,46.6,-0.198716368,5.06,9.95
2007-07-19,SAGB Index,SA Govt Bond Index,46.7,0.138093822,5.06,9.94
2007-07-20,SAGB Index,SA Govt Bond Index,46.6,-0.127480458,5.06,9.95
2007-07-23,SAGB Index,SA Govt Bond Index,46.5,0.124432029,5.05,9.95
2007-07-24,SAGB Index,SA Govt Bond Index,46.7,0.284635299,5.06,9.92
2007-07-25,SAGB Index,SA Govt Bond Index,46.6,-0.10393681,5.05,9.94
2007-07-26,SAGB Index,SA Govt Bond Index,46.3,-0.459798612,5.03,9.99
2007-07-27,SAGB Index,SA Govt Bond Index,46.2,-0.219101645,5.03,10.01
2007-07-30,SAGB Index,SA Govt Bond Index,46.2,0.058018195,5.02,10.01
2007-07-31,SAGB Index,SA Govt Bond Index,46.2,0.041475063,5.02,10.01
